#x [fm] 	 y [fm] 	 T [GeV] 
-0.400182	6.20281	0.00713151
-0.200091	6.20281	0.00713151
0	6.20281	0.00713151
0.200091	6.20281	0.00713151
0.400182	6.20281	0.00713151
0.600272	6.20281	0.00713151
0.800363	6.20281	0.00713151
1.00045	6.20281	0.00713151
1.20054	6.20281	0.00713151
1.40064	6.20281	0.00713151
1.60073	6.20281	0.00713151
1.80082	6.20281	0.00713151
2.00091	6.20281	0.00713151
2.201	6.20281	0.00713151
2.40109	6.20281	0.00713151
2.60118	6.20281	0.00713151
2.80127	6.20281	0.00713151
3.00136	6.20281	0.00713151
3.20145	6.20281	0.00713151
3.40154	6.20281	0.00713151
3.60163	6.20281	0.00713151
3.80172	6.20281	0.00713151
4.00182	6.20281	0.00713151
4.20191	6.20281	0.00713151
4.402	6.20281	0.00713151
4.60209	6.20281	0.00713151
4.80218	6.20281	0.00713151
5.00227	6.20281	0.00713151
5.20236	6.20281	0.00713151
5.40245	6.20281	0.00713151
5.60254	6.20281	0.00713151
5.80263	6.20281	0.00713151
6.00272	6.20281	0.00713151
6.20281	6.20281	0.00713151
6.4029	6.20281	0.00713151
6.603	6.20281	0.00713151
6.80309	6.20281	0.00713151
7.00318	6.20281	0.00713151
7.20327	6.20281	0.00713151
7.40336	6.20281	0.00713151
7.60345	6.20281	0.00713151
7.80354	6.20281	0.00713151
8.00363	6.20281	0.00713151
8.20372	6.20281	0.00713151
8.40381	6.20281	0.00713151
8.6039	6.20281	0.00713151
8.80399	6.20281	0.00713151
9.00408	6.20281	0.00713151
9.20418	6.20281	0.00713151
9.40427	6.20281	0.00713151
9.60436	6.20281	0.00713151
9.80445	6.20281	0.00713151
10.0045	6.20281	0.00713151

-9.80445	6.4029	0.00713151
-9.60436	6.4029	0.00713151
-9.40427	6.4029	0.00713151
-9.20418	6.4029	0.00713151
-9.00408	6.4029	0.00713151
-8.80399	6.4029	0.00713151
-8.6039	6.4029	0.00713151
-8.40381	6.4029	0.00713151
-8.20372	6.4029	0.00713151
-8.00363	6.4029	0.00713151
-7.80354	6.4029	0.00713151
-7.60345	6.4029	0.00713151
-7.40336	6.4029	0.00713151
-7.20327	6.4029	0.00713151
-7.00318	6.4029	0.00713151
-6.80309	6.4029	0.00713151
-6.603	6.4029	0.00713151
-6.4029	6.4029	0.00713151
-6.20281	6.4029	0.00713151
-6.00272	6.4029	0.00713151
-5.80263	6.4029	0.00713151
-5.60254	6.4029	0.00713151
-5.40245	6.4029	0.00713151
-5.20236	6.4029	0.00713151
-5.00227	6.4029	0.00713151
-4.80218	6.4029	0.00713151
-4.60209	6.4029	0.00713151
-4.402	6.4029	0.00713151
-4.20191	6.4029	0.00713151
-4.00182	6.4029	0.00713151
-3.80172	6.4029	0.00713151
-3.60163	6.4029	0.00713151
-3.40154	6.4029	0.00713151
-3.20145	6.4029	0.00713151
-3.00136	6.4029	0.00713151
-2.80127	6.4029	0.00713151
-2.60118	6.4029	0.00713151
-2.40109	6.4029	0.00713151
-2.201	6.4029	0.00713151
-2.00091	6.4029	0.00713151
-1.80082	6.4029	0.00713151
-1.60073	6.4029	0.00713151
-1.40064	6.4029	0.00713151
-1.20054	6.4029	0.00713151
-1.00045	6.4029	0.00713151
-0.800363	6.4029	0.00713151
-0.600272	6.4029	0.00713151
-0.400182	6.4029	0.00713151
-0.200091	6.4029	0.00713151
0	6.4029	0.00713151
0.200091	6.4029	0.00713151
0.400182	6.4029	0.00713151
0.600272	6.4029	0.00713151
0.800363	6.4029	0.00713151
1.00045	6.4029	0.00713151
1.20054	6.4029	0.00713151
1.40064	6.4029	0.00713151
1.60073	6.4029	0.00713151
1.80082	6.4029	0.00713151
2.00091	6.4029	0.00713151
2.201	6.4029	0.00713151
2.40109	6.4029	0.00713151
2.60118	6.4029	0.00713151
2.80127	6.4029	0.00713151
3.00136	6.4029	0.00713151
3.20145	6.4029	0.00713151
3.40154	6.4029	0.00713151
3.60163	6.4029	0.00713151
3.80172	6.4029	0.00713151
4.00182	6.4029	0.00713151
4.20191	6.4029	0.00713151
4.402	6.4029	0.00713151
4.60209	6.4029	0.00713151
4.80218	6.4029	0.00713151
5.00227	6.4029	0.00713151
5.20236	6.4029	0.00713151
5.40245	6.4029	0.00713151
5.60254	6.4029	0.00713151
5.80263	6.4029	0.00713151
6.00272	6.4029	0.00713151
6.20281	6.4029	0.00713151
6.4029	6.4029	0.00713151
6.603	6.4029	0.00713151
6.80309	6.4029	0.00713151
7.00318	6.4029	0.00713151
7.20327	6.4029	0.00713151
7.40336	6.4029	0.00713151
7.60345	6.4029	0.00713151
7.80354	6.4029	0.00713151
8.00363	6.4029	0.00713151
8.20372	6.4029	0.00713151
8.40381	6.4029	0.00713151
8.6039	6.4029	0.00713151
8.80399	6.4029	0.00713151
9.00408	6.4029	0.00713151
9.20418	6.4029	0.00713151
9.40427	6.4029	0.00713151
9.60436	6.4029	0.00713151
9.80445	6.4029	0.00713151
10.0045	6.4029	0.00713151

-9.80445	6.603	0.00713151
-9.60436	6.603	0.00713151
-9.40427	6.603	0.00713151
-9.20418	6.603	0.00713151
-9.00408	6.603	0.00713151
-8.80399	6.603	0.00713151
-8.6039	6.603	0.00713151
-8.40381	6.603	0.00713151
-8.20372	6.603	0.00713151
-8.00363	6.603	0.00713151
-7.80354	6.603	0.00713151
-7.60345	6.603	0.00713151
-7.40336	6.603	0.00713151
-7.20327	6.603	0.00713151
-7.00318	6.603	0.00713151
-6.80309	6.603	0.00713151
-6.603	6.603	0.00713151
-6.4029	6.603	0.00713151
-6.20281	6.603	0.00713151
-6.00272	6.603	0.00713151
-5.80263	6.603	0.00713151
-5.60254	6.603	0.00713151
-5.40245	6.603	0.00713151
-5.20236	6.603	0.00713151
-5.00227	6.603	0.00713151
-4.80218	6.603	0.00713151
-4.60209	6.603	0.00713151
-4.402	6.603	0.00713151
-4.20191	6.603	0.00713151
-4.00182	6.603	0.00713151
-3.80172	6.603	0.00713151
-3.60163	6.603	0.00713151
-3.40154	6.603	0.00713151
-3.20145	6.603	0.00713151
-3.00136	6.603	0.00713151
-2.80127	6.603	0.00713151
-2.60118	6.603	0.00713151
-2.40109	6.603	0.00713151
-2.201	6.603	0.00713151
-2.00091	6.603	0.00713151
-1.80082	6.603	0.00713151
-1.60073	6.603	0.00713151
-1.40064	6.603	0.00713151
-1.20054	6.603	0.00713151
-1.00045	6.603	0.00713151
-0.800363	6.603	0.00713151
-0.600272	6.603	0.00713151
-0.400182	6.603	0.00713151
-0.200091	6.603	0.00713151
0	6.603	0.00713151
0.200091	6.603	0.00713151
0.400182	6.603	0.00713151
0.600272	6.603	0.00713151
0.800363	6.603	0.00713151
1.00045	6.603	0.00713151
1.20054	6.603	0.00713151
1.40064	6.603	0.00713151
1.60073	6.603	0.00713151
1.80082	6.603	0.00713151
2.00091	6.603	0.00713151
2.201	6.603	0.00713151
2.40109	6.603	0.00713151
2.60118	6.603	0.00713151
2.80127	6.603	0.00713151
3.00136	6.603	0.00713151
3.20145	6.603	0.00713151
3.40154	6.603	0.00713151
3.60163	6.603	0.00713151
3.80172	6.603	0.00713151
4.00182	6.603	0.00713151
4.20191	6.603	0.00713151
4.402	6.603	0.00713151
4.60209	6.603	0.00713151
4.80218	6.603	0.00713151
5.00227	6.603	0.00713151
5.20236	6.603	0.00713151
5.40245	6.603	0.00713151
5.60254	6.603	0.00713151
5.80263	6.603	0.00713151
6.00272	6.603	0.00713151
6.20281	6.603	0.00713151
6.4029	6.603	0.00713151
6.603	6.603	0.00713151
6.80309	6.603	0.00713151
7.00318	6.603	0.00713151
7.20327	6.603	0.00713151
7.40336	6.603	0.00713151
7.60345	6.603	0.00713151
7.80354	6.603	0.00713151
8.00363	6.603	0.00713151
8.20372	6.603	0.00713151
8.40381	6.603	0.00713151
8.6039	6.603	0.00713151
8.80399	6.603	0.00713151
9.00408	6.603	0.00713151
9.20418	6.603	0.00713151
9.40427	6.603	0.00713151
9.60436	6.603	0.00713151
9.80445	6.603	0.00713151
10.0045	6.603	0.00713151

-9.80445	6.80309	0.00713151
-9.60436	6.80309	0.00713151
-9.40427	6.80309	0.00713151
-9.20418	6.80309	0.00713151
-9.00408	6.80309	0.00713151
-8.80399	6.80309	0.00713151
-8.6039	6.80309	0.00713151
-8.40381	6.80309	0.00713151
-8.20372	6.80309	0.00713151
-8.00363	6.80309	0.00713151
-7.80354	6.80309	0.00713151
-7.60345	6.80309	0.00713151
-7.40336	6.80309	0.00713151
-7.20327	6.80309	0.00713151
-7.00318	6.80309	0.00713151
-6.80309	6.80309	0.00713151
-6.603	6.80309	0.00713151
-6.4029	6.80309	0.00713151
-6.20281	6.80309	0.00713151
-6.00272	6.80309	0.00713151
-5.80263	6.80309	0.00713151
-5.60254	6.80309	0.00713151
-5.40245	6.80309	0.00713151
-5.20236	6.80309	0.00713151
-5.00227	6.80309	0.00713151
-4.80218	6.80309	0.00713151
-4.60209	6.80309	0.00713151
-4.402	6.80309	0.00713151
-4.20191	6.80309	0.00713151
-4.00182	6.80309	0.00713151
-3.80172	6.80309	0.00713151
-3.60163	6.80309	0.00713151
-3.40154	6.80309	0.00713151
-3.20145	6.80309	0.00713151
-3.00136	6.80309	0.00713151
-2.80127	6.80309	0.00713151
-2.60118	6.80309	0.00713151
-2.40109	6.80309	0.00713151
-2.201	6.80309	0.00713151
-2.00091	6.80309	0.00713151
-1.80082	6.80309	0.00713151
-1.60073	6.80309	0.00713151
-1.40064	6.80309	0.00713151
-1.20054	6.80309	0.00713151
-1.00045	6.80309	0.00713151
-0.800363	6.80309	0.00713151
-0.600272	6.80309	0.00713151
-0.400182	6.80309	0.00713151
-0.200091	6.80309	0.00713151
0	6.80309	0.00713151
0.200091	6.80309	0.00713151
0.400182	6.80309	0.00713151
0.600272	6.80309	0.00713151
0.800363	6.80309	0.00713151
1.00045	6.80309	0.00713151
1.20054	6.80309	0.00713151
1.40064	6.80309	0.00713151
1.60073	6.80309	0.00713151
1.80082	6.80309	0.00713151
2.00091	6.80309	0.00713151
2.201	6.80309	0.00713151
2.40109	6.80309	0.00713151
2.60118	6.80309	0.00713151
2.80127	6.80309	0.00713151
3.00136	6.80309	0.00713151
3.20145	6.80309	0.00713151
3.40154	6.80309	0.00713151
3.60163	6.80309	0.00713151
3.80172	6.80309	0.00713151
4.00182	6.80309	0.00713151
4.20191	6.80309	0.00713151
4.402	6.80309	0.00713151
4.60209	6.80309	0.00713151
4.80218	6.80309	0.00713151
5.00227	6.80309	0.00713151
5.20236	6.80309	0.00713151
5.40245	6.80309	0.00713151
5.60254	6.80309	0.00713151
5.80263	6.80309	0.00713151
6.00272	6.80309	0.00713151
6.20281	6.80309	0.00713151
6.4029	6.80309	0.00713151
6.603	6.80309	0.00713151
6.80309	6.80309	0.00713151
7.00318	6.80309	0.00713151
7.20327	6.80309	0.00713151
7.40336	6.80309	0.00713151
7.60345	6.80309	0.00713151
7.80354	6.80309	0.00713151
8.00363	6.80309	0.00713151
8.20372	6.80309	0.00713151
8.40381	6.80309	0.00713151
8.6039	6.80309	0.00713151
8.80399	6.80309	0.00713151
9.00408	6.80309	0.00713151
9.20418	6.80309	0.00713151
9.40427	6.80309	0.00713151
9.60436	6.80309	0.00713151
9.80445	6.80309	0.00713151
10.0045	6.80309	0.00713151

-9.80445	7.00318	0.00713151
-9.60436	7.00318	0.00713151
-9.40427	7.00318	0.00713151
-9.20418	7.00318	0.00713151
-9.00408	7.00318	0.00713151
-8.80399	7.00318	0.00713151
-8.6039	7.00318	0.00713151
-8.40381	7.00318	0.00713151
-8.20372	7.00318	0.00713151
-8.00363	7.00318	0.00713151
-7.80354	7.00318	0.00713151
-7.60345	7.00318	0.00713151
-7.40336	7.00318	0.00713151
-7.20327	7.00318	0.00713151
-7.00318	7.00318	0.00713151
-6.80309	7.00318	0.00713151
-6.603	7.00318	0.00713151
-6.4029	7.00318	0.00713151
-6.20281	7.00318	0.00713151
-6.00272	7.00318	0.00713151
-5.80263	7.00318	0.00713151
-5.60254	7.00318	0.00713151
-5.40245	7.00318	0.00713151
-5.20236	7.00318	0.00713151
-5.00227	7.00318	0.00713151
-4.80218	7.00318	0.00713151
-4.60209	7.00318	0.00713151
-4.402	7.00318	0.00713151
-4.20191	7.00318	0.00713151
-4.00182	7.00318	0.00713151
-3.80172	7.00318	0.00713151
-3.60163	7.00318	0.00713151
-3.40154	7.00318	0.00713151
-3.20145	7.00318	0.00713151
-3.00136	7.00318	0.00713151
-2.80127	7.00318	0.00713151
-2.60118	7.00318	0.00713151
-2.40109	7.00318	0.00713151
-2.201	7.00318	0.00713151
-2.00091	7.00318	0.00713151
-1.80082	7.00318	0.00713151
-1.60073	7.00318	0.00713151
-1.40064	7.00318	0.00713151
-1.20054	7.00318	0.00713151
-1.00045	7.00318	0.00713151
-0.800363	7.00318	0.00713151
-0.600272	7.00318	0.00713151
-0.400182	7.00318	0.00713151
-0.200091	7.00318	0.00713151
0	7.00318	0.00713151
0.200091	7.00318	0.00713151
0.400182	7.00318	0.00713151
0.600272	7.00318	0.00713151
0.800363	7.00318	0.00713151
1.00045	7.00318	0.00713151
1.20054	7.00318	0.00713151
1.40064	7.00318	0.00713151
1.60073	7.00318	0.00713151
1.80082	7.00318	0.00713151
2.00091	7.00318	0.00713151
2.201	7.00318	0.00713151
2.40109	7.00318	0.00713151
2.60118	7.00318	0.00713151
2.80127	7.00318	0.00713151
3.00136	7.00318	0.00713151
3.20145	7.00318	0.00713151
3.40154	7.00318	0.00713151
3.60163	7.00318	0.00713151
3.80172	7.00318	0.00713151
4.00182	7.00318	0.00713151
4.20191	7.00318	0.00713151
4.402	7.00318	0.00713151
4.60209	7.00318	0.00713151
4.80218	7.00318	0.00713151
5.00227	7.00318	0.00713151
5.20236	7.00318	0.00713151
5.40245	7.00318	0.00713151
5.60254	7.00318	0.00713151
5.80263	7.00318	0.00713151
6.00272	7.00318	0.00713151
6.20281	7.00318	0.00713151
6.4029	7.00318	0.00713151
6.603	7.00318	0.00713151
6.80309	7.00318	0.00713151
7.00318	7.00318	0.00713151
7.20327	7.00318	0.00713151
7.40336	7.00318	0.00713151
7.60345	7.00318	0.00713151
7.80354	7.00318	0.00713151
8.00363	7.00318	0.00713151
8.20372	7.00318	0.00713151
8.40381	7.00318	0.00713151
8.6039	7.00318	0.00713151
8.80399	7.00318	0.00713151
9.00408	7.00318	0.00713151
9.20418	7.00318	0.00713151
9.40427	7.00318	0.00713151
9.60436	7.00318	0.00713151
9.80445	7.00318	0.00713151
10.0045	7.00318	0.00713151

-9.80445	7.20327	0.00713151
-9.60436	7.20327	0.00713151
-9.40427	7.20327	0.00713151
-9.20418	7.20327	0.00713151
-9.00408	7.20327	0.00713151
-8.80399	7.20327	0.00713151
-8.6039	7.20327	0.00713151
-8.40381	7.20327	0.00713151
-8.20372	7.20327	0.00713151
-8.00363	7.20327	0.00713151
-7.80354	7.20327	0.00713151
-7.60345	7.20327	0.00713151
-7.40336	7.20327	0.00713151
-7.20327	7.20327	0.00713151
-7.00318	7.20327	0.00713151
-6.80309	7.20327	0.00713151
-6.603	7.20327	0.00713151
-6.4029	7.20327	0.00713151
-6.20281	7.20327	0.00713151
-6.00272	7.20327	0.00713151
-5.80263	7.20327	0.00713151
-5.60254	7.20327	0.00713151
-5.40245	7.20327	0.00713151
-5.20236	7.20327	0.00713151
-5.00227	7.20327	0.00713151
-4.80218	7.20327	0.00713151
-4.60209	7.20327	0.00713151
-4.402	7.20327	0.00713151
-4.20191	7.20327	0.00713151
-4.00182	7.20327	0.00713151
-3.80172	7.20327	0.00713151
-3.60163	7.20327	0.00713151
-3.40154	7.20327	0.00713151
-3.20145	7.20327	0.00713151
-3.00136	7.20327	0.00713151
-2.80127	7.20327	0.00713151
-2.60118	7.20327	0.00713151
-2.40109	7.20327	0.00713151
-2.201	7.20327	0.00713151
-2.00091	7.20327	0.00713151
-1.80082	7.20327	0.00713151
-1.60073	7.20327	0.00713151
-1.40064	7.20327	0.00713151
-1.20054	7.20327	0.00713151
-1.00045	7.20327	0.00713151
-0.800363	7.20327	0.00713151
-0.600272	7.20327	0.00713151
-0.400182	7.20327	0.00713151
-0.200091	7.20327	0.00713151
0	7.20327	0.00713151
0.200091	7.20327	0.00713151
0.400182	7.20327	0.00713151
0.600272	7.20327	0.00713151
0.800363	7.20327	0.00713151
1.00045	7.20327	0.00713151
1.20054	7.20327	0.00713151
1.40064	7.20327	0.00713151
1.60073	7.20327	0.00713151
1.80082	7.20327	0.00713151
2.00091	7.20327	0.00713151
2.201	7.20327	0.00713151
2.40109	7.20327	0.00713151
2.60118	7.20327	0.00713151
2.80127	7.20327	0.00713151
3.00136	7.20327	0.00713151
3.20145	7.20327	0.00713151
3.40154	7.20327	0.00713151
3.60163	7.20327	0.00713151
3.80172	7.20327	0.00713151
4.00182	7.20327	0.00713151
4.20191	7.20327	0.00713151
4.402	7.20327	0.00713151
4.60209	7.20327	0.00713151
4.80218	7.20327	0.00713151
5.00227	7.20327	0.00713151
5.20236	7.20327	0.00713151
5.40245	7.20327	0.00713151
5.60254	7.20327	0.00713151
5.80263	7.20327	0.00713151
6.00272	7.20327	0.00713151
6.20281	7.20327	0.00713151
6.4029	7.20327	0.00713151
6.603	7.20327	0.00713151
6.80309	7.20327	0.00713151
7.00318	7.20327	0.00713151
7.20327	7.20327	0.00713151
7.40336	7.20327	0.00713151
7.60345	7.20327	0.00713151
7.80354	7.20327	0.00713151
8.00363	7.20327	0.00713151
8.20372	7.20327	0.00713151
8.40381	7.20327	0.00713151
8.6039	7.20327	0.00713151
8.80399	7.20327	0.00713151
9.00408	7.20327	0.00713151
9.20418	7.20327	0.00713151
9.40427	7.20327	0.00713151
9.60436	7.20327	0.00713151
9.80445	7.20327	0.00713151
10.0045	7.20327	0.00713151

-9.80445	7.40336	0.00713151
-9.60436	7.40336	0.00713151
-9.40427	7.40336	0.00713151
-9.20418	7.40336	0.00713151
-9.00408	7.40336	0.00713151
-8.80399	7.40336	0.00713151
-8.6039	7.40336	0.00713151
-8.40381	7.40336	0.00713151
-8.20372	7.40336	0.00713151
-8.00363	7.40336	0.00713151
-7.80354	7.40336	0.00713151
-7.60345	7.40336	0.00713151
-7.40336	7.40336	0.00713151
-7.20327	7.40336	0.00713151
-7.00318	7.40336	0.00713151
-6.80309	7.40336	0.00713151
-6.603	7.40336	0.00713151
-6.4029	7.40336	0.00713151
-6.20281	7.40336	0.00713151
-6.00272	7.40336	0.00713151
-5.80263	7.40336	0.00713151
-5.60254	7.40336	0.00713151
-5.40245	7.40336	0.00713151
-5.20236	7.40336	0.00713151
-5.00227	7.40336	0.00713151
-4.80218	7.40336	0.00713151
-4.60209	7.40336	0.00713151
-4.402	7.40336	0.00713151
-4.20191	7.40336	0.00713151
-4.00182	7.40336	0.00713151
-3.80172	7.40336	0.00713151
-3.60163	7.40336	0.00713151
-3.40154	7.40336	0.00713151
-3.20145	7.40336	0.00713151
-3.00136	7.40336	0.00713151
-2.80127	7.40336	0.00713151
-2.60118	7.40336	0.00713151
-2.40109	7.40336	0.00713151
-2.201	7.40336	0.00713151
-2.00091	7.40336	0.00713151
-1.80082	7.40336	0.00713151
-1.60073	7.40336	0.00713151
-1.40064	7.40336	0.00713151
-1.20054	7.40336	0.00713151
-1.00045	7.40336	0.00713151
-0.800363	7.40336	0.00713151
-0.600272	7.40336	0.00713151
-0.400182	7.40336	0.00713151
-0.200091	7.40336	0.00713151
0	7.40336	0.00713151
0.200091	7.40336	0.00713151
0.400182	7.40336	0.00713151
0.600272	7.40336	0.00713151
0.800363	7.40336	0.00713151
1.00045	7.40336	0.00713151
1.20054	7.40336	0.00713151
1.40064	7.40336	0.00713151
1.60073	7.40336	0.00713151
1.80082	7.40336	0.00713151
2.00091	7.40336	0.00713151
2.201	7.40336	0.00713151
2.40109	7.40336	0.00713151
2.60118	7.40336	0.00713151
2.80127	7.40336	0.00713151
3.00136	7.40336	0.00713151
3.20145	7.40336	0.00713151
3.40154	7.40336	0.00713151
3.60163	7.40336	0.00713151
3.80172	7.40336	0.00713151
4.00182	7.40336	0.00713151
4.20191	7.40336	0.00713151
4.402	7.40336	0.00713151
4.60209	7.40336	0.00713151
4.80218	7.40336	0.00713151
5.00227	7.40336	0.00713151
5.20236	7.40336	0.00713151
5.40245	7.40336	0.00713151
5.60254	7.40336	0.00713151
5.80263	7.40336	0.00713151
6.00272	7.40336	0.00713151
6.20281	7.40336	0.00713151
6.4029	7.40336	0.00713151
6.603	7.40336	0.00713151
6.80309	7.40336	0.00713151
7.00318	7.40336	0.00713151
7.20327	7.40336	0.00713151
7.40336	7.40336	0.00713151
7.60345	7.40336	0.00713151
7.80354	7.40336	0.00713151
8.00363	7.40336	0.00713151
8.20372	7.40336	0.00713151
8.40381	7.40336	0.00713151
8.6039	7.40336	0.00713151
8.80399	7.40336	0.00713151
9.00408	7.40336	0.00713151
9.20418	7.40336	0.00713151
9.40427	7.40336	0.00713151
9.60436	7.40336	0.00713151
9.80445	7.40336	0.00713151
10.0045	7.40336	0.00713151

-9.80445	7.60345	0.00713151
-9.60436	7.60345	0.00713151
-9.40427	7.60345	0.00713151
-9.20418	7.60345	0.00713151
-9.00408	7.60345	0.00713151
-8.80399	7.60345	0.00713151
-8.6039	7.60345	0.00713151
-8.40381	7.60345	0.00713151
-8.20372	7.60345	0.00713151
-8.00363	7.60345	0.00713151
-7.80354	7.60345	0.00713151
-7.60345	7.60345	0.00713151
-7.40336	7.60345	0.00713151
-7.20327	7.60345	0.00713151
-7.00318	7.60345	0.00713151
-6.80309	7.60345	0.00713151
-6.603	7.60345	0.00713151
-6.4029	7.60345	0.00713151
-6.20281	7.60345	0.00713151
-6.00272	7.60345	0.00713151
-5.80263	7.60345	0.00713151
-5.60254	7.60345	0.00713151
-5.40245	7.60345	0.00713151
-5.20236	7.60345	0.00713151
-5.00227	7.60345	0.00713151
-4.80218	7.60345	0.00713151
-4.60209	7.60345	0.00713151
-4.402	7.60345	0.00713151
-4.20191	7.60345	0.00713151
-4.00182	7.60345	0.00713151
-3.80172	7.60345	0.00713151
-3.60163	7.60345	0.00713151
-3.40154	7.60345	0.00713151
-3.20145	7.60345	0.00713151
-3.00136	7.60345	0.00713151
-2.80127	7.60345	0.00713151
-2.60118	7.60345	0.00713151
-2.40109	7.60345	0.00713151
-2.201	7.60345	0.00713151
-2.00091	7.60345	0.00713151
-1.80082	7.60345	0.00713151
-1.60073	7.60345	0.00713151
-1.40064	7.60345	0.00713151
-1.20054	7.60345	0.00713151
-1.00045	7.60345	0.00713151
-0.800363	7.60345	0.00713151
-0.600272	7.60345	0.00713151
-0.400182	7.60345	0.00713151
-0.200091	7.60345	0.00713151
0	7.60345	0.00713151
0.200091	7.60345	0.00713151
0.400182	7.60345	0.00713151
0.600272	7.60345	0.00713151
0.800363	7.60345	0.00713151
1.00045	7.60345	0.00713151
1.20054	7.60345	0.00713151
1.40064	7.60345	0.00713151
1.60073	7.60345	0.00713151
1.80082	7.60345	0.00713151
2.00091	7.60345	0.00713151
2.201	7.60345	0.00713151
2.40109	7.60345	0.00713151
2.60118	7.60345	0.00713151
2.80127	7.60345	0.00713151
3.00136	7.60345	0.00713151
3.20145	7.60345	0.00713151
3.40154	7.60345	0.00713151
3.60163	7.60345	0.00713151
3.80172	7.60345	0.00713151
4.00182	7.60345	0.00713151
4.20191	7.60345	0.00713151
4.402	7.60345	0.00713151
4.60209	7.60345	0.00713151
4.80218	7.60345	0.00713151
5.00227	7.60345	0.00713151
5.20236	7.60345	0.00713151
5.40245	7.60345	0.00713151
5.60254	7.60345	0.00713151
5.80263	7.60345	0.00713151
6.00272	7.60345	0.00713151
6.20281	7.60345	0.00713151
6.4029	7.60345	0.00713151
6.603	7.60345	0.00713151
6.80309	7.60345	0.00713151
7.00318	7.60345	0.00713151
7.20327	7.60345	0.00713151
7.40336	7.60345	0.00713151
7.60345	7.60345	0.00713151
7.80354	7.60345	0.00713151
8.00363	7.60345	0.00713151
8.20372	7.60345	0.00713151
8.40381	7.60345	0.00713151
8.6039	7.60345	0.00713151
8.80399	7.60345	0.00713151
9.00408	7.60345	0.00713151
9.20418	7.60345	0.00713151
9.40427	7.60345	0.00713151
9.60436	7.60345	0.00713151
9.80445	7.60345	0.00713151
10.0045	7.60345	0.00713151

-9.80445	7.80354	0.00713151
-9.60436	7.80354	0.00713151
-9.40427	7.80354	0.00713151
-9.20418	7.80354	0.00713151
-9.00408	7.80354	0.00713151
-8.80399	7.80354	0.00713151
-8.6039	7.80354	0.00713151
-8.40381	7.80354	0.00713151
-8.20372	7.80354	0.00713151
-8.00363	7.80354	0.00713151
-7.80354	7.80354	0.00713151
-7.60345	7.80354	0.00713151
-7.40336	7.80354	0.00713151
-7.20327	7.80354	0.00713151
-7.00318	7.80354	0.00713151
-6.80309	7.80354	0.00713151
-6.603	7.80354	0.00713151
-6.4029	7.80354	0.00713151
-6.20281	7.80354	0.00713151
-6.00272	7.80354	0.00713151
-5.80263	7.80354	0.00713151
-5.60254	7.80354	0.00713151
-5.40245	7.80354	0.00713151
-5.20236	7.80354	0.00713151
-5.00227	7.80354	0.00713151
-4.80218	7.80354	0.00713151
-4.60209	7.80354	0.00713151
-4.402	7.80354	0.00713151
-4.20191	7.80354	0.00713151
-4.00182	7.80354	0.00713151
-3.80172	7.80354	0.00713151
-3.60163	7.80354	0.00713151
-3.40154	7.80354	0.00713151
-3.20145	7.80354	0.00713151
-3.00136	7.80354	0.00713151
-2.80127	7.80354	0.00713151
-2.60118	7.80354	0.00713151
-2.40109	7.80354	0.00713151
-2.201	7.80354	0.00713151
-2.00091	7.80354	0.00713151
-1.80082	7.80354	0.00713151
-1.60073	7.80354	0.00713151
-1.40064	7.80354	0.00713151
-1.20054	7.80354	0.00713151
-1.00045	7.80354	0.00713151
-0.800363	7.80354	0.00713151
-0.600272	7.80354	0.00713151
-0.400182	7.80354	0.00713151
-0.200091	7.80354	0.00713151
0	7.80354	0.00713151
0.200091	7.80354	0.00713151
0.400182	7.80354	0.00713151
0.600272	7.80354	0.00713151
0.800363	7.80354	0.00713151
1.00045	7.80354	0.00713151
1.20054	7.80354	0.00713151
1.40064	7.80354	0.00713151
1.60073	7.80354	0.00713151
1.80082	7.80354	0.00713151
2.00091	7.80354	0.00713151
2.201	7.80354	0.00713151
2.40109	7.80354	0.00713151
2.60118	7.80354	0.00713151
2.80127	7.80354	0.00713151
3.00136	7.80354	0.00713151
3.20145	7.80354	0.00713151
3.40154	7.80354	0.00713151
3.60163	7.80354	0.00713151
3.80172	7.80354	0.00713151
4.00182	7.80354	0.00713151
4.20191	7.80354	0.00713151
4.402	7.80354	0.00713151
4.60209	7.80354	0.00713151
4.80218	7.80354	0.00713151
5.00227	7.80354	0.00713151
5.20236	7.80354	0.00713151
5.40245	7.80354	0.00713151
5.60254	7.80354	0.00713151
5.80263	7.80354	0.00713151
6.00272	7.80354	0.00713151
6.20281	7.80354	0.00713151
6.4029	7.80354	0.00713151
6.603	7.80354	0.00713151
6.80309	7.80354	0.00713151
7.00318	7.80354	0.00713151
7.20327	7.80354	0.00713151
7.40336	7.80354	0.00713151
7.60345	7.80354	0.00713151
7.80354	7.80354	0.00713151
8.00363	7.80354	0.00713151
8.20372	7.80354	0.00713151
8.40381	7.80354	0.00713151
8.6039	7.80354	0.00713151
8.80399	7.80354	0.00713151
9.00408	7.80354	0.00713151
9.20418	7.80354	0.00713151
9.40427	7.80354	0.00713151
9.60436	7.80354	0.00713151
9.80445	7.80354	0.00713151
10.0045	7.80354	0.00713151

-9.80445	8.00363	0.00713151
-9.60436	8.00363	0.00713151
-9.40427	8.00363	0.00713151
-9.20418	8.00363	0.00713151
-9.00408	8.00363	0.00713151
-8.80399	8.00363	0.00713151
